#{"t_start": 1764260603.5084667, "env_id": "None"}
r,l,t
123.230539,100,387.792397
94.007749,83,387.981253
100.542879,86,388.160751
118.999561,100,388.369377
93.864922,71,388.513008
113.332913,100,388.750182
121.972187,100,388.96391
119.845999,100,389.162481
128.666332,100,389.344114
123.130896,100,389.532006
122.944381,100,389.732543
103.207172,73,389.869969
126.246107,100,394.172586
74.380701,49,394.266616
119.56412,100,394.463106
122.326785,100,394.659687
120.387811,100,394.854334
122.233936,100,395.045627
120.658171,100,395.228365
123.415978,100,395.462076
68.700072,53,395.598305
122.644347,100,395.788416
94.027883,73,395.912633
114.29264,100,396.095956
111.12394,100,396.294847
119.780805,100,396.50349
88.789088,61,396.665454
96.728652,74,396.902009
114.236746,100,397.211305
107.683839,90,397.433621
115.086724,100,397.764379
120.545186,100,398.043413
118.204386,100,398.319257
119.41947,100,400.183589
115.316724,100,404.394352
102.51734,80,404.550832
102.831962,86,404.73078
120.711107,100,404.969805
119.744076,100,405.155835
97.09245,86,405.343103
115.456408,100,405.560061
102.55006,100,405.784397
111.967559,91,405.960705
126.183693,100,406.143571
121.985205,100,406.326293
124.329663,100,406.525979
123.601961,100,406.698907
116.636233,100,406.893866
125.316263,100,407.155642
115.519973,100,407.343649
126.448575,100,407.527379
93.99742,68,407.678566
121.995573,100,407.892592
124.088818,100,408.108501
123.285108,100,408.327881
120.993485,100,408.51045
123.465032,100,412.932697
102.60446,80,413.09578
110.887363,100,413.275962
119.040077,100,413.488462
118.85671,100,413.658235
125.297342,100,413.893159
126.749484,100,414.107537
115.523459,100,414.319879
117.193476,100,414.509336
121.954001,100,414.691324
120.922573,100,414.893966
128.557744,100,415.092457
121.487608,100,415.290172
114.575185,100,415.486187
108.687696,85,415.660127
104.891024,100,415.842124
125.489355,100,416.073202
86.016917,63,416.209233
120.032898,100,416.425108
114.265191,100,416.624315
126.942405,100,416.828431
121.928584,100,420.994235
123.975432,100,421.227504
91.613706,76,421.382021
114.571639,100,421.590337
128.912817,100,421.789984
116.231468,100,422.007746
115.51925,100,422.214132
120.919367,100,422.407141
120.240757,100,424.057607
96.989861,76,424.223882
113.901693,100,424.449296
110.225758,97,424.623399
115.386249,100,424.805067
120.303896,100,424.973212
124.70288,100,425.309186
113.878913,100,425.546204
105.493052,100,425.769373
105.250468,100,426.16994
114.813443,100,426.392797
112.450279,100,426.630494
110.686459,100,426.821773
120.979155,100,430.859748
120.812901,100,431.156548
120.821242,100,431.397892
94.737905,81,431.561485
122.965583,100,431.755832
115.813838,100,432.109267
120.248729,100,432.32287
115.961882,100,432.523077
119.155011,100,432.744637
119.328664,96,432.938902
118.768607,100,433.201878
122.773429,100,433.481882
116.289846,100,433.738715
116.989759,100,433.987683
113.564853,87,434.200347
81.918699,56,434.317849
107.428176,100,434.504827
113.974721,100,434.703167
109.639668,96,434.897198
128.063736,100,435.088559
120.570068,100,435.269003
112.554915,100,439.591196
113.743433,95,439.787612
91.099528,74,439.918832
120.417475,100,440.114778
107.840782,100,440.35544
122.466868,100,440.561684
113.76702,100,440.77298
132.145179,100,440.95405
127.991858,100,441.160641
113.680543,100,441.380218
114.124298,100,441.552876
126.18758,100,441.749906
116.114875,100,441.925722
119.630015,100,442.120503
126.09518,100,442.326822
131.967187,100,442.548567
116.907669,100,442.771894
105.332744,87,444.360408
113.547837,89,444.550367
96.045397,74,444.702293
120.066476,100,444.934846
